,ProjectID,land_use,year,percent_development_pa,status,development_pa
12270,5000.34,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12271,33416.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12272,36016.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12273,37817.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12274,25983.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12275,33450.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12276,Rabdan,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12277,14135.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12278,1137.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12279,1007.38,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12280,15090.2,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12281,KizadCentre,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12282,1007.42.4,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12283,1113.6.12,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12284,Zayed Military city,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12285,1997.1,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12286,SHM13_P1,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12287,1114.48,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12288,25087.x,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12289,Mina Zayed_Phase 3,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12290,12698.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12291,1113.10,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12292,6053.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12293,22345.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12294,36681.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12295,Al Sader Ph2,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12296,1164.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12297,1416.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12298,17407.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12299,1089.65,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12300,1113.16,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12301,23037.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12302,18495.1,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12303,1317.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12304,38988.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12305,18495.2,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12306,1001.15,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12307,1001.21,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12308,1001.8.x,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12309,6034.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12310,18649.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12311,15090.1,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12312,1007.46,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12313,21257.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12314,28240.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12315,38190.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12316,15694.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12317,38036.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12318,1113.28,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12319,Al Bahia North,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12320,10040.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12321,15690.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12322,5222.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12323,17158.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12324,1007.42.1,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12325,1113.6.12.4,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12326,17158.4,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12327,18339.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12328,1113.6.12.2,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12329,Al Falah East,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12330,21301.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12331,1113.6.12.3,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12332,26239.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12333,17158.3,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12334,5746.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12335,32592.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12336,18932.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12337,1113.1.3,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12338,1113.6.12.1,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12339,21592.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12340,39724.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12341,24640.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12342,16775.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12343,11220.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12344,1113.24.x,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12345,5251.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12346,18211.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12347,25258.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12348,1039.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12349,1039.1,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12350,1113.17,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12351,1113.7.JB_JC,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12352,1251.6,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12353,33436.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12354,1113.7.JE,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12355,21661.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12356,17860.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12357,1251.2.1,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12358,1113.E1_C3e,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12359,1113.21,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12360,24811.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12361,ABU AL HABL ISLAND_P1,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12362,35581.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12363,Ras Al Sader_142,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12364,18650.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12365,18916.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12366,Z9_MBZ,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12367,Al Hanyourah,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12368,1104.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12369,10234.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12370,AL SMEEH_21,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12371,GHANADHAH_2,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12372,1113.13,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12373,32379.0,Residential - Villas Non-Emiratis (Units),2026,0.0,Pipeline,0.0
12374,Samha New Housing - Ph 3,Residential - Apartments (Units),2026,0.0,Pipeline,
12375,Samha New Housing - Ph 2,Residential - Apartments (Units),2026,0.0,Pipeline,
12376,ABU MREIKHAH_2,Residential - Apartments (Units),2026,0.0,Pipeline,
12377,26626.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12378,Umm Al Nar,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12379,21703.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12380,Al Haffar,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12381,Al Shahamah II_1,Residential - Apartments (Units),2026,0.0,Pipeline,
12382,Samha New Housing - Ph 1,Residential - Apartments (Units),2026,0.0,Pipeline,
12383,18312.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12384,1920.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12385,5000.34,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12386,33416.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12387,36016.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12388,37817.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12389,25983.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12390,33450.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12391,Rabdan,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12392,14135.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12393,1137.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12394,1007.38,Residential - Apartments (Units),2026,0.0,Pipeline,
12395,15090.2,Residential - Apartments (Units),2026,0.0,Pipeline,
12396,KizadCentre,Residential - Apartments (Units),2026,0.0,Pipeline,
12397,1007.42.4,Residential - Apartments (Units),2026,0.0,Pipeline,
12398,1113.6.12,Residential - Apartments (Units),2026,0.0,Pipeline,
12399,Zayed Military city,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12400,1997.1,Residential - Apartments (Units),2026,0.0,Pipeline,
12401,SHM13_P1,Residential - Apartments (Units),2026,0.0,Pipeline,
12402,1114.48,Residential - Apartments (Units),2026,0.0,Pipeline,
12403,25087.x,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12404,Mina Zayed_Phase 3,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12405,12698.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12406,1113.10,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12407,6053.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12408,22345.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12409,36681.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12410,Al Sader Ph2,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12411,1164.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12412,1416.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12413,17407.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12414,1089.65,Residential - Apartments (Units),2026,0.0,Pipeline,
12415,1113.16,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12416,23037.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12417,18495.1,Residential - Apartments (Units),2026,0.0,Pipeline,
12418,1317.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12419,38988.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12420,18495.2,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12421,1001.15,Residential - Apartments (Units),2026,0.0,Pipeline,
12422,1001.21,Residential - Apartments (Units),2026,0.0,Pipeline,
12423,1001.8.x,Residential - Apartments (Units),2026,0.0,Pipeline,
12424,6034.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12425,18649.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12426,15090.1,Residential - Apartments (Units),2026,0.0,Pipeline,
12427,1007.46,Residential - Apartments (Units),2026,0.0,Pipeline,
12428,21257.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12429,28240.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12430,38190.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12431,15694.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12432,38036.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12433,1113.28,Residential - Apartments (Units),2026,0.0,Pipeline,
12434,Al Bahia North,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12435,10040.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12436,15690.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12437,5222.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12438,17158.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12439,1007.42.1,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12440,1113.6.12.4,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12441,17158.4,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12442,18339.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12443,1113.6.12.2,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12444,Al Falah East,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12445,21301.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12446,1113.6.12.3,Residential - Apartments (Units),2026,0.0,Pipeline,
12447,26239.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12448,17158.3,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12449,5746.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12450,32592.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12451,18932.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12452,1113.1.3,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12453,1113.6.12.1,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12454,21592.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12455,39724.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12456,24640.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12457,16775.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12458,11220.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12459,1113.24.x,Residential - Apartments (Units),2026,0.0,Pipeline,
12460,5251.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12461,18211.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12462,25258.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12463,1039.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12464,1039.1,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12465,1113.17,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12466,1113.7.JB_JC,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12467,1251.6,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12468,33436.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12469,1113.7.JE,Residential - Apartments (Units),2026,0.0,Pipeline,
12470,21661.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12471,17860.0,Residential - Apartments (Units),2026,0.0,Pipeline,
12472,1251.2.1,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12473,1113.E1_C3e,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12474,1113.21,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12475,24811.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12476,ABU AL HABL ISLAND_P1,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12477,35581.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12478,Ras Al Sader_142,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12479,18650.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12480,18916.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12481,Z9_MBZ,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12482,Al Hanyourah,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12483,1104.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12484,10234.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12485,AL SMEEH_21,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12486,GHANADHAH_2,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12487,1113.13,Residential - Apartments (Units),2026,0.0,Pipeline,
12488,32379.0,Residential - Apartments (Units),2026,0.0,Pipeline,0.0
12489,Samha New Housing - Ph 3,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12490,Samha New Housing - Ph 2,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12491,ABU MREIKHAH_2,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12492,26626.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12493,Umm Al Nar,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12494,21703.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12495,Al Haffar,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12496,Al Shahamah II_1,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12497,Samha New Housing - Ph 1,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12498,18312.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12499,1920.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12500,5000.34,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12501,33416.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12502,36016.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12503,37817.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12504,25983.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12505,33450.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12506,Rabdan,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12507,14135.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12508,1137.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12509,1007.38,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12510,15090.2,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12511,KizadCentre,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12512,1007.42.4,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12513,1113.6.12,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12514,Zayed Military city,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12515,1997.1,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12516,SHM13_P1,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12517,1114.48,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12518,25087.x,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12519,Mina Zayed_Phase 3,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12520,12698.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12521,1113.10,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12522,6053.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12523,22345.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12524,36681.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12525,Al Sader Ph2,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12526,1164.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12527,1416.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12528,17407.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12529,1089.65,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12530,1113.16,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12531,23037.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12532,18495.1,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12533,1317.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12534,38988.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12535,18495.2,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12536,1001.15,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12537,1001.21,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12538,1001.8.x,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12539,6034.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12540,18649.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12541,15090.1,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12542,1007.46,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12543,21257.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12544,28240.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12545,38190.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12546,15694.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12547,38036.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12548,1113.28,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12549,Al Bahia North,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12550,10040.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12551,15690.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12552,5222.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12553,17158.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12554,1007.42.1,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12555,1113.6.12.4,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12556,17158.4,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12557,18339.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12558,1113.6.12.2,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12559,Al Falah East,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12560,21301.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12561,1113.6.12.3,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12562,26239.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12563,17158.3,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12564,5746.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12565,32592.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12566,18932.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12567,1113.1.3,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12568,1113.6.12.1,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12569,21592.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12570,39724.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12571,24640.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12572,16775.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12573,11220.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12574,1113.24.x,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12575,5251.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12576,18211.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12577,25258.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12578,1039.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12579,1039.1,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12580,1113.17,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12581,1113.7.JB_JC,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12582,1251.6,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12583,33436.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12584,1113.7.JE,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12585,21661.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12586,17860.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12587,1251.2.1,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12588,1113.E1_C3e,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12589,1113.21,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12590,24811.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12591,ABU AL HABL ISLAND_P1,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12592,35581.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12593,Ras Al Sader_142,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12594,18650.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12595,18916.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12596,Z9_MBZ,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12597,Al Hanyourah,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12598,1104.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12599,10234.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12600,AL SMEEH_21,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12601,GHANADHAH_2,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12602,1113.13,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12603,32379.0,Residential - Labour Accommodation (Units),2026,0.0,Pipeline,0.0
12604,Samha New Housing - Ph 3,Retail (GFA),2026,0.0,Pipeline,0.0
12605,Samha New Housing - Ph 2,Retail (GFA),2026,0.0,Pipeline,0.0
12606,ABU MREIKHAH_2,Retail (GFA),2026,0.0,Pipeline,0.0
