,ProjectID,land_use,year,percent_development_pa,status,development_pa
26421,18495.1,Residential - Apartments (Units),2036,0.0,Pipeline,0.0
26422,1317,Residential - Apartments (Units),2036,0.0,Pipeline,0.0
26423,38988,Residential - Apartments (Units),2036,0.0,Pipeline,0.0
26424,18495.2,Residential - Apartments (Units),2036,0.0,Pipeline,0.0
26425,1001.15,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,0.0
26426,1001.21,Residential - Apartments (Units),2036,0.0,Pipeline,0.0
26427,1001.8.x,Residential - Apartments (Units),2036,0.0,Pipeline,0.0
26428,6034,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,0.0
26429,18649,Residential - Apartments (Units),2036,0.08333333333333333,Pipeline,237.5
26430,15090.1,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,551.3392857142857
26431,1007.46,Residential - Apartments (Units),2036,0.08333333333333333,Pipeline,0.0
26432,21257,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,983.9285714285712
26433,28240,Residential - Apartments (Units),2036,0.0,Pipeline,0.0
26434,38190,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,0.0
26435,15694,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,1204.4642857142858
26436,38036,Residential - Apartments (Units),2036,0.08333333333333333,Pipeline,0.0
26437,1113.28,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,1611.6071428571427
26438,Al Bahia North,Residential - Apartments (Units),2036,0.08333333333333333,Pipeline,0.0
26439,10040,Residential - Apartments (Units),2036,0.08333333333333333,Pipeline,0.0
26440,15690,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,0.0
26441,5222,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,3129.9107142857138
26442,17158,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,3392.857142857142
26443,1007.42.1,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,941.517857142857
26444,1113.6.12.4,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,0.0
26445,17158.4,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,4020.5357142857138
26446,18339,Residential - Apartments (Units),2036,0.08333333333333333,Pipeline,4839.0625
26447,1113.6.12.2,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,0.0
26448,Al Falah East,Residential - Apartments (Units),2036,0.08333333333333333,Pipeline,4868.75
26449,21301,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,4436.160714285714
26450,1113.6.12.3,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,4512.5
26451,26239,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,5920.535714285714
26452,17158.3,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,7218.303571428571
26453,5746,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,3935.714285714285
26454,32592,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,0.0
26455,18932,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,7303.125
26456,1113.1.3,Residential - Apartments (Units),2036,0.041666666666666664,Pipeline,9440.625
26457,1113.6.12.1,Residential - Apartments (Units),2036,0.017857142857142856,Pipeline,11489.0625
26458,21592,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,11815.625
26459,39724,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,12935.267857142855
26460,24640,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,8482.142857142857
26461,16775,Residential - Apartments (Units),2036,0.03333333333333333,Pipeline,0.0
26462,11220,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,3079.017857142857
26463,1113.24.x,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,3146.875
26464,5251,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,0.0
26465,18211,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,39017.857142857145
26466,25258,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,31952.23214285714
26467,1039,Residential - Apartments (Units),2036,0.08333333333333333,Pipeline,37910.9375
26468,1039.1,Residential - Apartments (Units),2036,0.08333333333333333,Pipeline,26619.791666666664
26469,1113.17,Residential - Apartments (Units),2036,0.04285714285714286,Pipeline,34352.678571428565
26470,1113.7.JB_JC,Residential - Apartments (Units),2036,0.08333333333333333,Pipeline,17990.625
26471,1251.6,Residential - Apartments (Units),2036,0.03571428571428571,Pipeline,0.0
26472,33436,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,17184.821428571424
26473,1113.7.JE,Residential - Apartments (Units),2036,0.08333333333333333,Pipeline,45501.04166666666
26474,21661,Residential - Apartments (Units),2036,0.03571428571428571,Pipeline,41802.43154620535
26475,17860,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,48441.51785714285
26476,1251.2.1,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,0.0
26477,1113.E1_C3e,Residential - Apartments (Units),2036,0.08333333333333333,Pipeline,66015.10416666666
26478,1113.21,Residential - Apartments (Units),2036,0.05714285714285715,Pipeline,50187.14285714286
26479,24811,Residential - Apartments (Units),2036,0.04285714285714286,Pipeline,59086.60714285714
26480,ABU AL HABL ISLAND_P1,Residential - Apartments (Units),2036,0.08333333333333333,Pipeline,115949.47916666666
26481,35581,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,58187.5
26482,Ras Al Sader_142,Residential - Apartments (Units),2036,0.075,Pipeline,130930.78125
26483,18650,Residential - Apartments (Units),2036,0.06666666666666667,Pipeline,82333.33333333333
26484,18916,Residential - Apartments (Units),2036,0.03571428571428571,Pipeline,149338.6528236607
26485,Z9_MBZ,Residential - Apartments (Units),2036,0.04285714285714286,Pipeline,158480.35714285713
26486,Al Hanyourah,Residential - Apartments (Units),2036,0.08333333333333333,Pipeline,194947.91666666663
26487,1104,Residential - Apartments (Units),2036,0.06666666666666667,Pipeline,196578.74999999997
26488,10234,Residential - Apartments (Units),2036,0.08333333333333333,Pipeline,200835.9375
26489,AL SMEEH_21,Residential - Apartments (Units),2036,0.06666666666666667,Pipeline,234832.0833333333
26490,GHANADHAH_2,Residential - Apartments (Units),2036,0.0375,Pipeline,393344.53125
26491,1113.13,Residential - Apartments (Units),2036,0.07142857142857142,Pipeline,0.0
26492,32379,Residential - Apartments (Units),2036,0.0,Pipeline,0.0
26493,Samha New Housing - Ph 3,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26494,Samha New Housing - Ph 2,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26495,ABU MREIKHAH_2,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26496,26626,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26497,Umm Al Nar,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26498,21703,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26499,Al Haffar,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26500,Al Shahamah II_1,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26501,Samha New Housing - Ph 1,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26502,18312,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26503,1920,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26504,5000.34,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26505,33416,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26506,36016,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26507,37817,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26508,25983,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26509,33450,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26510,Rabdan,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26511,14135,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26512,1137,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26513,1007.38,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26514,15090.2,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26515,KizadCentre,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26516,1007.42.4,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26517,1113.6.12,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26518,Zayed Military city,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26519,1997.1,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26520,SHM13_P1,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26521,1114.48,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26522,25087.x,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26523,Mina Zayed_Phase 3,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26524,12698,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26525,1113.1,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26526,6053,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26527,22345,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26528,36681,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26529,Al Sader Ph2,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26530,1164,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26531,1416,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26532,17407,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26533,1089.65,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26534,1113.16,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26535,23037,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26536,18495.1,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26537,1317,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26538,38988,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26539,18495.2,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26540,1001.15,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26541,1001.21,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26542,1001.8.x,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26543,6034,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26544,18649,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26545,15090.1,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26546,1007.46,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26547,21257,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26548,28240,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26549,38190,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26550,15694,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26551,38036,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26552,1113.28,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26553,Al Bahia North,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26554,10040,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26555,15690,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26556,5222,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26557,17158,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26558,1007.42.1,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26559,1113.6.12.4,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26560,17158.4,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26561,18339,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26562,1113.6.12.2,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26563,Al Falah East,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26564,21301,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26565,1113.6.12.3,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26566,26239,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26567,17158.3,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26568,5746,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26569,32592,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26570,18932,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26571,1113.1.3,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26572,1113.6.12.1,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26573,21592,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26574,39724,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26575,24640,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26576,16775,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26577,11220,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26578,1113.24.x,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26579,5251,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26580,18211,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26581,25258,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26582,1039,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26583,1039.1,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26584,1113.17,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26585,1113.7.JB_JC,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26586,1251.6,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26587,33436,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26588,1113.7.JE,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26589,21661,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26590,17860,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26591,1251.2.1,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26592,1113.E1_C3e,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26593,1113.21,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26594,24811,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26595,ABU AL HABL ISLAND_P1,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26596,35581,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26597,Ras Al Sader_142,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26598,18650,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26599,18916,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26600,Z9_MBZ,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26601,Al Hanyourah,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26602,1104,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26603,10234,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26604,AL SMEEH_21,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26605,GHANADHAH_2,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26606,1113.13,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26607,32379,Residential - Labour Accommodation (Units),2036,0.0,Pipeline,0.0
26608,Samha New Housing - Ph 3,Retail (GFA),2036,0.08333333333333333,Pipeline,1380.5970149999998
26609,Samha New Housing - Ph 2,Retail (GFA),2036,0.0,Pipeline,0.0
26610,ABU MREIKHAH_2,Retail (GFA),2036,0.0,Pipeline,0.0
26611,26626,Retail (GFA),2036,0.0,Pipeline,0.0
26612,Umm Al Nar,Retail (GFA),2036,0.0,Pipeline,0.0
26613,21703,Retail (GFA),2036,0.07142857142857142,Pipeline,21857.142857142855
26614,Al Haffar,Retail (GFA),2036,0.0,Pipeline,0.0
26615,Al Shahamah II_1,Retail (GFA),2036,0.0,Pipeline,0.0
26616,Samha New Housing - Ph 1,Retail (GFA),2036,0.08333333333333333,Pipeline,0.0
26617,18312,Retail (GFA),2036,0.08333333333333333,Pipeline,1766.6666666666665
26618,1920,Retail (GFA),2036,0.08333333333333333,Pipeline,0.0
26619,5000.34,Retail (GFA),2036,0.0,Pipeline,0.0
26620,33416,Retail (GFA),2036,0.03571428571428571,Pipeline,2325.0
26621,36016,Retail (GFA),2036,0.07142857142857142,Pipeline,27142.85714285714
26622,37817,Retail (GFA),2036,0.08333333333333333,Pipeline,2012.8333333333333
26623,25983,Retail (GFA),2036,0.0,Pipeline,0.0
26624,33450,Retail (GFA),2036,0.07142857142857142,Pipeline,394.21428571428567
26625,Rabdan,Retail (GFA),2036,0.05555555555555555,Pipeline,7120.5
26626,14135,Retail (GFA),2036,0.0,Pipeline,0.0
26627,1137,Retail (GFA),2036,0.07142857142857142,Pipeline,447.4285714285714
26628,1007.38,Retail (GFA),2036,0.07142857142857142,Pipeline,215.42857142857142
26629,15090.2,Retail (GFA),2036,0.08333333333333333,Pipeline,0.0
26630,KizadCentre,Retail (GFA),2036,0.1111111111111111,Pipeline,21555.555555555555
26631,1007.42.4,Retail (GFA),2036,0.07142857142857142,Pipeline,110.71428571428571
26632,1113.6.12,Retail (GFA),2036,0.07142857142857142,Pipeline,0.0
26633,Zayed Military city,Retail (GFA),2036,0.08333333333333333,Pipeline,0.0
26634,1997.1,Retail (GFA),2036,0.07142857142857142,Pipeline,8852.214285714284
26635,SHM13_P1,Retail (GFA),2036,0.08333333333333333,Pipeline,83.33333333333333
26636,1114.48,Retail (GFA),2036,0.08333333333333333,Pipeline,7396.25
26637,25087.x,Retail (GFA),2036,0.08333333333333333,Pipeline,0.0
26638,Mina Zayed_Phase 3,Retail (GFA),2036,0.08333333333333333,Pipeline,1398.1666666666665
26639,12698,Retail (GFA),2036,0.0,Pipeline,0.0
26640,1113.1,Retail (GFA),2036,0.08333333333333333,Pipeline,5221.416666666666
26641,6053,Retail (GFA),2036,0.08333333333333333,Pipeline,421.66666666666663
26642,22345,Retail (GFA),2036,0.07142857142857142,Pipeline,0.0
26643,36681,Retail (GFA),2036,0.0,Pipeline,0.0
26644,Al Sader Ph2,Retail (GFA),2036,0.08333333333333333,Pipeline,260.66666666666663
26645,1164,Retail (GFA),2036,0.0,Pipeline,0.0
26646,1416,Retail (GFA),2036,0.0,Pipeline,0.0
26647,17407,Retail (GFA),2036,0.07142857142857142,Pipeline,0.0
26648,1089.65,Retail (GFA),2036,0.07142857142857142,Pipeline,1254.7142857142856
26649,1113.16,Retail (GFA),2036,0.07142857142857142,Pipeline,16.428571428571427
26650,23037,Retail (GFA),2036,0.07142857142857142,Pipeline,513.5714285714286
26651,18495.1,Retail (GFA),2036,0.0,Pipeline,0.0
26652,1317,Retail (GFA),2036,0.0,Pipeline,0.0
26653,38988,Retail (GFA),2036,0.0,Pipeline,0.0
26654,18495.2,Retail (GFA),2036,0.0,Pipeline,0.0
26655,1001.15,Retail (GFA),2036,0.07142857142857142,Pipeline,0.0
26656,1001.21,Retail (GFA),2036,0.0,Pipeline,0.0
26657,1001.8.x,Retail (GFA),2036,0.0,Pipeline,0.0
26658,6034,Retail (GFA),2036,0.07142857142857142,Pipeline,0.0
26659,18649,Retail (GFA),2036,0.08333333333333333,Pipeline,750.5
26660,15090.1,Retail (GFA),2036,0.07142857142857142,Pipeline,0.0
26661,1007.46,Retail (GFA),2036,0.08333333333333333,Pipeline,0.0
26662,21257,Retail (GFA),2036,0.07142857142857142,Pipeline,205.92857142857142
26663,28240,Retail (GFA),2036,0.0,Pipeline,0.0
26664,38190,Retail (GFA),2036,0.07142857142857142,Pipeline,304.7857142857143
26665,15694,Retail (GFA),2036,0.07142857142857142,Pipeline,0.0
26666,38036,Retail (GFA),2036,0.08333333333333333,Pipeline,0.0
26667,1113.28,Retail (GFA),2036,0.07142857142857142,Pipeline,185.7142857142857
26668,Al Bahia North,Retail (GFA),2036,0.08333333333333333,Pipeline,654.1666666666666
26669,10040,Retail (GFA),2036,0.08333333333333333,Pipeline,52.0
26670,15690,Retail (GFA),2036,0.07142857142857142,Pipeline,171.42857142857142
26671,5222,Retail (GFA),2036,0.07142857142857142,Pipeline,176.7142857142857
26672,17158,Retail (GFA),2036,0.0,Pipeline,0.0
26673,1007.42.1,Retail (GFA),2036,0.07142857142857142,Pipeline,3388.5
26674,1113.6.12.4,Retail (GFA),2036,0.07142857142857142,Pipeline,928.5714285714286
26675,17158.4,Retail (GFA),2036,0.07142857142857142,Pipeline,12329.142857142857
26676,18339,Retail (GFA),2036,0.08333333333333333,Pipeline,4750.0
26677,1113.6.12.2,Retail (GFA),2036,0.07142857142857142,Pipeline,0.0
26678,Al Falah East,Retail (GFA),2036,0.08333333333333333,Pipeline,43.83333333333333
26679,21301,Retail (GFA),2036,0.07142857142857142,Pipeline,0.0
26680,1113.6.12.3,Retail (GFA),2036,0.07142857142857142,Pipeline,144.78571428571428
26681,26239,Retail (GFA),2036,0.07142857142857142,Pipeline,317.85714285714283
26682,17158.3,Retail (GFA),2036,0.07142857142857142,Pipeline,3908.3571428571427
26683,5746,Retail (GFA),2036,0.07142857142857142,Pipeline,141.42857142857142
26684,32592,Retail (GFA),2036,0.07142857142857142,Pipeline,311.7857142857143
26685,18932,Retail (GFA),2036,0.07142857142857142,Pipeline,2095.3571428571427
26686,1113.1.3,Retail (GFA),2036,0.0,Pipeline,0.0
26687,1113.6.12.1,Retail (GFA),2036,0.017142857142857144,Pipeline,796.3542857142858
26688,21592,Retail (GFA),2036,0.07142857142857142,Pipeline,3428.5714285714284
26689,39724,Retail (GFA),2036,0.07142857142857142,Pipeline,275.0
26690,24640,Retail (GFA),2036,0.07142857142857142,Pipeline,1357.142857142857
26691,16775,Retail (GFA),2036,0.03333333333333333,Pipeline,1195.8333333333333
26692,11220,Retail (GFA),2036,0.07142857142857142,Pipeline,1364.2857142857142
26693,1113.24.x,Retail (GFA),2036,0.07142857142857142,Pipeline,1559.0
26694,5251,Retail (GFA),2036,0.07142857142857142,Pipeline,2541.928571428571
26695,18211,Retail (GFA),2036,0.0,Pipeline,0.0
26696,25258,Retail (GFA),2036,0.07142857142857142,Pipeline,1206.2857142857142
26697,1039,Retail (GFA),2036,0.08333333333333333,Pipeline,3143.4166666666665
26698,1039.1,Retail (GFA),2036,0.08333333333333333,Pipeline,2366.6666666666665
26699,1113.17,Retail (GFA),2036,0.0,Pipeline,0.0
26700,1113.7.JB_JC,Retail (GFA),2036,0.08333333333333333,Pipeline,1673.3333333333333
26701,1251.6,Retail (GFA),2036,0.02142857142857143,Pipeline,1714.2857142857142
26702,33436,Retail (GFA),2036,0.07142857142857142,Pipeline,1782.142857142857
26703,1113.7.JE,Retail (GFA),2036,0.08333333333333333,Pipeline,5110.916666666666
26704,21661,Retail (GFA),2036,0.03571428571428571,Pipeline,3571.428571428571
26705,17860,Retail (GFA),2036,0.07142857142857142,Pipeline,21710.571428571428
26706,1251.2.1,Retail (GFA),2036,0.07142857142857142,Pipeline,21710.571428571428
26707,1113.E1_C3e,Retail (GFA),2036,0.08333333333333333,Pipeline,3364.083333333333
26708,1113.21,Retail (GFA),2036,0.05714285714285715,Pipeline,7069.885714285715
26709,24811,Retail (GFA),2036,0.07142857142857142,Pipeline,4171.428571428572
26710,ABU AL HABL ISLAND_P1,Retail (GFA),2036,0.08333333333333333,Pipeline,17145.0
26711,35581,Retail (GFA),2036,0.0,Pipeline,0.0
26712,Ras Al Sader_142,Retail (GFA),2036,0.075,Pipeline,2784.0
26713,18650,Retail (GFA),2036,0.049999999999999996,Pipeline,17406.1
26714,18916,Retail (GFA),2036,0.0,Pipeline,0.0
26715,Z9_MBZ,Retail (GFA),2036,0.07142857142857142,Pipeline,17857.142857142855
26716,Al Hanyourah,Retail (GFA),2036,0.08333333333333333,Pipeline,11667.833333333332
26717,1104,Retail (GFA),2036,0.0625,Pipeline,10890.9375
26718,10234,Retail (GFA),2036,0.08333333333333333,Pipeline,10182.726666666666
26719,AL SMEEH_21,Retail (GFA),2036,0.0625,Pipeline,12177.375
26720,GHANADHAH_2,Retail (GFA),2036,0.04583333333333334,Pipeline,34197.87526375001
26721,1113.13,Retail (GFA),2036,0.07142857142857142,Pipeline,43808.92857142857
26722,32379,Retail (GFA),2036,0.0,Pipeline,0.0
26723,Samha New Housing - Ph 3,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26724,Samha New Housing - Ph 2,Office (GFA),2036,0.0,Pipeline,0.0
26725,ABU MREIKHAH_2,Office (GFA),2036,0.0,Pipeline,0.0
26726,26626,Office (GFA),2036,0.0,Pipeline,0.0
26727,Umm Al Nar,Office (GFA),2036,0.0,Pipeline,0.0
26728,21703,Office (GFA),2036,0.07142857142857142,Pipeline,3391.2142857142853
26729,Al Haffar,Office (GFA),2036,0.0,Pipeline,0.0
26730,Al Shahamah II_1,Office (GFA),2036,0.0,Pipeline,0.0
26731,Samha New Housing - Ph 1,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26732,18312,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26733,1920,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26734,5000.34,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26735,33416,Office (GFA),2036,0.017857142857142856,Pipeline,4887.125
26736,36016,Office (GFA),2036,0.07142857142857142,Pipeline,2289.3571428571427
26737,37817,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26738,25983,Office (GFA),2036,0.0,Pipeline,0.0
26739,33450,Office (GFA),2036,0.07142857142857142,Pipeline,30.857142857142854
26740,Rabdan,Office (GFA),2036,0.06666666666666667,Pipeline,12323.533333333333
26741,14135,Office (GFA),2036,0.0,Pipeline,0.0
26742,1137,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26743,1007.38,Office (GFA),2036,0.03571428571428571,Pipeline,4253.357142857142
26744,15090.2,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26745,KizadCentre,Office (GFA),2036,0.1111111111111111,Pipeline,0.0
26746,1007.42.4,Office (GFA),2036,0.07142857142857142,Pipeline,2103.5714285714284
26747,1113.6.12,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26748,Zayed Military city,Office (GFA),2036,0.0,Pipeline,0.0
26749,1997.1,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26750,SHM13_P1,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26751,1114.48,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26752,25087.x,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26753,Mina Zayed_Phase 3,Office (GFA),2036,0.08333333333333333,Pipeline,1747.25
26754,12698,Office (GFA),2036,0.0,Pipeline,0.0
26755,1113.1,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26756,6053,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26757,22345,Office (GFA),2036,0.07142857142857142,Pipeline,2882.8571428571427
26758,36681,Office (GFA),2036,0.0,Pipeline,0.0
26759,Al Sader Ph2,Office (GFA),2036,0.08333333333333333,Pipeline,150.83333333333331
26760,1164,Office (GFA),2036,0.0,Pipeline,0.0
26761,1416,Office (GFA),2036,0.0,Pipeline,0.0
26762,17407,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26763,1089.65,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
